0	0	0	0	0
.20881803035554047	1.0013309244782924	1.5949106393106602	-.5523359225562572	.2725436003467397
.38327798085971715	1.1916685473395416	.3465489939572194	-.015020656983907733	.14373446686390468
.5279031036606896	.9956126833521048	-.5985682222677171	-.09218589540899925	.29423729868190696
.6464431183620288	.6433529722475824	-.8536950981065023	-.306511380866262	.5299322450294003
.741971431638639	.2576215492594156	-.6380496224143511	-.2769017127717815	.719516277240497
.81696482195159	-.09773482626614714	-.2081341076329788	.05257032163799088	.8436104316287361
.873367655401345	-.39067990210010245	.2548216050656442	.5579232226129928	.9231321005476922
.912642297627374	-.6059585674162005	.6416705531439898	1.0682592408653209	.9765171234570695
.9358070288139904	-.736835891704592	.8927139540855333	1.4369248512452615	1.0097026270521767
.9434624447946852	-.7806829805433819	.9792110124330342	1.5703799474190407	1.0212612727310928
.9358070288139905	-.736835891704591	.8927139540854822	1.4369248512449078	1.0097026270516634
.912642297627374	-.6059585674161998	.6416705531439791	1.0682592408652827	.9765171234570428
.8733676554013449	-.3906799021001016	.25482160506562723	.5579232226128951	.9231321005477019
.8169648219515899	-.09773482626614645	-.20813410763295095	.052570321638065874	.8436104316291426
.741971431638639	.2576215492594173	-.6380496224143556	-.27690171277200315	.7195162772406518
.646443118362029	.643352972247584	-.8536950981065152	-.3065113808666699	.5299322450294957
.5279031036606895	.995612683352106	-.5985682222677208	-.09218589540926832	.2942372986822264
.38327798085971704	1.191668547339541	.34654899395724525	-.015020656983882523	.14373446686472507
.20881803035554014	1.0013309244782909	1.5949106393106576	-.5523359225562947	.2725436003471145
0	0	0	0	0
